"gene_name","log2FoldChange","padj","Significance"
"CES1",-1.02267204295754,0.00055242817428518,"Downregulated"
"MUSTN1",1.04583036994408,0.000554027690840209,"Upregulated"
"AC005021.1",1.10526871780033,0.000554463915241844,"Upregulated"
"RNU6-483P",1.19283746171497,0.000556577507528341,"Upregulated"
"ABHD17AP6",1.22250399264816,0.00055694437634199,"Upregulated"
"MIR4260",1.44817868368044,0.000557051629966704,"Upregulated"
"HMGB3P32",1.01976664058506,0.000559132351411095,"Upregulated"
"AC019129.1",1.31372486471598,0.000559479252698759,"Upregulated"
"IGHD3-10",1.5286478496008,0.00056084974773207,"Upregulated"
"AC244093.3",1.65494764446727,0.000561492203919872,"Upregulated"
"OR52B5P",1.72330464903134,0.000561811198971663,"Upregulated"
"DEPDC1P2",1.78813120947732,0.000562255919249998,"Upregulated"
"AL390242.1",1.81781274176929,0.000565428332053075,"Upregulated"
"DCAF12L1",2.33353392299817,0.000566374464040092,"Upregulated"
"PRB1",3.62382617562382,0.000568559758890403,"Upregulated"
"Y_RNA",1.58635260215363,0.000568997604977026,"Upregulated"
"TRIM48",4.31678175691062,0.000569205786713875,"Upregulated"
"RN7SKP8",3.61218078768571,0.000570887753997363,"Upregulated"
"MAPK6P3",1.40139823269924,0.0005724619479813,"Upregulated"
"RN7SL246P",1.94787025178664,0.000573580577986979,"Upregulated"
"NPM1P12",1.14040359941038,0.00057392035192991,"Upregulated"
"RPL36AP39",1.20843447014343,0.000574453947870304,"Upregulated"
"ACRP1",1.4192108979028,0.000575465133696253,"Upregulated"
"PERCC1",1.34709208961091,0.000575732401392792,"Upregulated"
"GK3P",1.23806991235691,0.000576166135974199,"Upregulated"
"PPP4R3C",3.73190718072444,0.000576360359525766,"Upregulated"
"BZW1-AS1",1.6757227429161,0.000576966559655245,"Upregulated"
"AC007601.1",1.14297892088877,0.000577551403174653,"Upregulated"
"Y_RNA",3.13254812260665,0.000577860104938674,"Upregulated"
"HSPD1P12",1.36139661099288,0.00057818011760789,"Upregulated"
"RNU2-6P",2.59836038887323,0.000579663986411928,"Upregulated"
"AC021739.3",1.58576245833889,0.000580374632963057,"Upregulated"
"RPL23AP36",2.29487167699505,0.000581272972151918,"Upregulated"
"KRT17P6",1.5512779726404,0.000582156869633062,"Upregulated"
"LINC02633",1.0987436856926,0.000583266580412087,"Upregulated"
"AL354890.1",1.56565855017788,0.000584204260936512,"Upregulated"
"SELENOOLP",1.95675118943506,0.000585090888844454,"Upregulated"
"RPS27AP13",1.86639617743933,0.000586947576566663,"Upregulated"
"LINC01592",1.35348349960145,0.000588754364684962,"Upregulated"
"LINC01620",-1.29885921666443,0.000589773105520922,"Downregulated"
"BTF3P2",1.14238002660709,0.000590545088719759,"Upregulated"
"RPS3AP15",-1.1754810268926,0.00059092360678674,"Downregulated"
"AL390961.2",1.67297619121642,0.000591963215925655,"Upregulated"
"AL451063.1",1.84769968755497,0.000592324150614149,"Upregulated"
"NDUFB4P2",3.0472515159381,0.000593901320722545,"Upregulated"
"AC006538.3",1.77382312507837,0.000595026856626275,"Upregulated"
"C11orf98",1.12768589784465,0.000595068828511248,"Upregulated"
"AC005884.1",-1.31397968452661,0.00059521094052407,"Downregulated"
"SAP18P3",1.06097093008574,0.000598814622370965,"Upregulated"
"LINC02621",-1.12824180960901,0.000601464534148688,"Downregulated"
"MIR4648",1.39429453915322,0.000602568433575755,"Upregulated"
"AL512622.1",1.62527674190401,0.000603150592322388,"Upregulated"
"AL360015.1",1.53483658190725,0.000603592223949064,"Upregulated"
"AC092567.2",1.91421878225954,0.000604902949193331,"Upregulated"
"AC008870.3",1.41035773221076,0.000605086157943,"Upregulated"
"AC021146.2",1.92959616895708,0.000605295307044006,"Upregulated"
"AC109635.6",2.90765312964071,0.000606389537612463,"Upregulated"
"FBXW7-AS1",2.22858253764804,0.000606677204390666,"Upregulated"
"AC006372.2",1.35873671882572,0.000607995687266771,"Upregulated"
"AL513008.1",1.32049151228529,0.000608524421259786,"Upregulated"
"AP003117.1",-1.07861874149856,0.000609295831752687,"Downregulated"
"AC011611.5",1.28745725496401,0.000609701413150964,"Upregulated"
"SEPTIN7P1",1.64531090314662,0.000611164008814127,"Upregulated"
"GLP2R",-1.1678469312676,0.000611620750226737,"Downregulated"
"PRLHR",2.37520325127453,0.000612195667198682,"Upregulated"
"KRT8P34",1.25979563472054,0.000614944839127807,"Upregulated"
"AC011411.1",1.20700356971357,0.000615055131957604,"Upregulated"
"AL135927.1",-1.70336861418615,0.000615880333791064,"Downregulated"
"ERVFRD-3",1.16340224437254,0.000617364084307466,"Upregulated"
"AC011753.2",2.07079867683156,0.000617380048073417,"Upregulated"
"TMPRSS11GP",2.50525699505473,0.000619307576290753,"Upregulated"
"AL355501.1",1.43054884393162,0.000619436128643481,"Upregulated"
"AC015845.1",1.54586848353018,0.00062054251446634,"Upregulated"
"USP12P2",2.66519398174552,0.000621448242911201,"Upregulated"
"AL513331.1",1.28427689451763,0.000621918235846784,"Upregulated"
"AC020728.1",2.23280176868423,0.000623151423055616,"Upregulated"
"ANKRD62P1-PARP4P3",2.03805709740966,0.000623398050419527,"Upregulated"
"AC104794.5",-1.47061092212508,0.000623544191081167,"Downregulated"
"AC016687.3",3.38514266293509,0.000623652167712217,"Upregulated"
"YWHAQP5",1.93444691138855,0.000624543176663399,"Upregulated"
"Z99129.1",1.01142034645954,0.000624605051959907,"Upregulated"
"AC011933.2",1.37881113115569,0.000626199638307815,"Upregulated"
"AC009948.3",2.35366196865161,0.000626799319862488,"Upregulated"
"NXF5",-1.03440719882039,0.000627500304654423,"Downregulated"
"AL139010.1",1.9161604932101,0.000628670671678227,"Upregulated"
"RPS5P8",1.31274278653838,0.000629938907201163,"Upregulated"
"AC011406.1",2.33793365035492,0.000630193584030861,"Upregulated"
"BLID",2.73117066026531,0.000636371074980446,"Upregulated"
"SNORD11B",1.84696416656253,0.000636409911934233,"Upregulated"
"RN7SL390P",2.73070524218942,0.000638406388725758,"Upregulated"
"AL158801.3",1.94019165655268,0.000639228587009328,"Upregulated"
"AL133384.2",-1.67872113949506,0.000639324151877467,"Downregulated"
"AC004875.1",1.88358913037996,0.000640417963531308,"Upregulated"
"AL161630.1",1.86796773274814,0.000641445282478926,"Upregulated"
"LARS2-AS1",1.88947046607054,0.000641754846355017,"Upregulated"
"DPPA3P2",-1.01236422577558,0.000643666075339815,"Downregulated"
"AC006112.1",2.76149418589387,0.000643666075339815,"Upregulated"
"MTND1P9",2.36516128959851,0.000644058619356294,"Upregulated"
"AC105129.3",1.58961211685541,0.000644746328366002,"Upregulated"
"AL050320.1",1.27337444062299,0.000645408852493616,"Upregulated"
"AC026402.2",1.95080705895318,0.000646902825603825,"Upregulated"
"Z97652.1",2.16797427341848,0.000647182752568323,"Upregulated"
"AC092162.2",1.26844260300795,0.00064791252423116,"Upregulated"
"LINC01159",2.19138943468734,0.00064806284846649,"Upregulated"
"AC007066.1",1.26395601818574,0.000648953939749137,"Upregulated"
"AC008969.2",2.43019423616215,0.000650833416629876,"Upregulated"
"AC068831.5",1.11266768873576,0.00065116174399778,"Upregulated"
"CDC20B",1.25140309129784,0.000651591358524077,"Upregulated"
"NPY5R",-1.30159595982158,0.000652872532714833,"Downregulated"
"SHISA5P2",1.64956103018707,0.000653863357137781,"Upregulated"
"MYO3A",1.16238778338981,0.000655160590228052,"Upregulated"
"PINCR",2.32931228549414,0.000657085159856496,"Upregulated"
"AC103764.1",1.3783152980387,0.000657088100119133,"Upregulated"
"AC023271.1",2.13334676664573,0.00065774264218691,"Upregulated"
"GUCA2A",-1.43053701334757,0.000659311315528894,"Downregulated"
"AC103563.4",1.84826618605542,0.000661801313379783,"Upregulated"
"AC097636.1",1.52668663244261,0.000662263758939476,"Upregulated"
"AC078880.3",-1.24311773864638,0.000662391367651257,"Downregulated"
"AP000619.3",2.05010244918083,0.000664566863992179,"Upregulated"
"AC092919.1",1.17407266093172,0.000666941419162366,"Upregulated"
"PLCXD2-AS1",1.54347526087309,0.000667092630948802,"Upregulated"
"AC109927.1",-1.00637643530571,0.000667660877750507,"Downregulated"
"LINC02278",-1.23755339330925,0.000669995623816574,"Downregulated"
"ALDH1L1-AS2",-1.02119093304309,0.000672882803752414,"Downregulated"
"RPL23AP17",2.37482203855905,0.000674502293057035,"Upregulated"
"ZNF99",1.26173678033257,0.000674513995195512,"Upregulated"
"AC005695.1",1.03218247314698,0.0006752533236418,"Upregulated"
"AL049820.1",2.6580544069206,0.000678084017855648,"Upregulated"
"RPS3AP28",2.04710625530214,0.000680681683096423,"Upregulated"
"AC090517.4",2.02636149728046,0.000681362313023761,"Upregulated"
"FP236383.3",2.3348289789717,0.000681377376338482,"Upregulated"
"AC244100.3",-1.33991864742611,0.000681838730852686,"Downregulated"
"AL139120.1",2.93886265187775,0.000683856535922356,"Upregulated"
"MTHFD2P1",-1.31647829286436,0.000686059824691303,"Downregulated"
"RPL6P12",2.37846094059557,0.000686453166508615,"Upregulated"
"NMRK2",-1.25461085679613,0.000686458960163355,"Downregulated"
"LCN10",-1.04989961429464,0.000687696190582017,"Downregulated"
"AC237221.1",1.48394739851568,0.000688410922868835,"Upregulated"
"AC020661.4",2.27099966864351,0.000688909039267334,"Upregulated"
"AC096589.1",1.87854725382383,0.000689750199912922,"Upregulated"
"AC011603.4",-1.30027475429392,0.000690444893871943,"Downregulated"
"ARL4AP1",2.63829061321335,0.000691136690653246,"Upregulated"
"AC243972.3",2.46470195948297,0.000695303765359012,"Upregulated"
"IGHV1OR15-3",1.30618759245158,0.000696050060835161,"Upregulated"
"AC084757.4",1.30556823040637,0.000696533428564431,"Upregulated"
"AC016769.2",1.74725240190604,0.000697083035920874,"Upregulated"
"AL591926.2",1.07495976084466,0.000697466934315449,"Upregulated"
"BARHL2",2.53912089251947,0.000698225340767399,"Upregulated"
"RPL35AP14",1.82577605824978,0.000699121610771259,"Upregulated"
"AC090559.2",1.65779557575537,0.000699483736698292,"Upregulated"
"AC008850.1",1.81234546631596,0.000702155081244485,"Upregulated"
"LYPD4",2.11715950039429,0.000702320089271515,"Upregulated"
"AC012157.2",1.06793947705528,0.000704906039989784,"Upregulated"
"AC096543.2",1.79792302041603,0.000708326157200618,"Upregulated"
"RNU6-998P",2.53072699059947,0.00070963600158137,"Upregulated"
"HSD3BP4",-1.17715734914012,0.000711192406167522,"Downregulated"
"AC073172.1",-1.58531877402456,0.000713320532772546,"Downregulated"
"RNU6-761P",1.91628951938277,0.000715238268196755,"Upregulated"
"EIF2S2P5",2.51562064727025,0.000716357877003805,"Upregulated"
"VSX2",-1.15434037578351,0.000716817106462331,"Downregulated"
"AL023284.2",1.7858072760034,0.000717053587200129,"Upregulated"
"AL591719.1",3.23840827958051,0.000718622957608916,"Upregulated"
"AC134349.1",1.74433211852272,0.000721036673107314,"Upregulated"
"AC013549.3",2.57355771705108,0.000721393594022442,"Upregulated"
"RPL26P35",1.54731511257553,0.000724468559450799,"Upregulated"
"BIRC6-AS1",2.9818326286426,0.000727030234143101,"Upregulated"
"AC083806.3",1.44586874999992,0.000728139521185627,"Upregulated"
"AC007161.2",2.40066205588478,0.000728774386701993,"Upregulated"
"C1QTNF9B",1.36004786106231,0.000728780751279104,"Upregulated"
"AC131571.1",1.18082799018115,0.00072952533032171,"Upregulated"
"RNA5SP490",1.12959258031386,0.00072952533032171,"Upregulated"
"AP000844.2",1.79114507964821,0.000730252821239778,"Upregulated"
"AL354710.1",1.10982719985353,0.000730891546335594,"Upregulated"
"LINC01357",1.88553808346005,0.000732069412423507,"Upregulated"
"AC018607.1",2.04416976755562,0.000732566137768259,"Upregulated"
"FER1L6",1.30765936154068,0.000733025167698686,"Upregulated"
"LINC01832",2.35036313672983,0.000733599682230449,"Upregulated"
"AC106800.3",1.89332714516767,0.000734169404547211,"Upregulated"
"AC093423.2",2.84214733676135,0.000735307300076255,"Upregulated"
"MYH4",1.61169405564816,0.000737994171619885,"Upregulated"
"AC116158.2",1.82804695119203,0.000738036596587095,"Upregulated"
"AC005722.4",1.99629280752976,0.000738208894243373,"Upregulated"
"LILRP1",1.54601985042761,0.000738371160154675,"Upregulated"
"AC009044.1",3.1965439847834,0.000739305531006803,"Upregulated"
"APOB",1.12987849939797,0.00073949600863565,"Upregulated"
"LINC01744",2.05521491844376,0.000740662778085311,"Upregulated"
"AL353572.2",1.20124663420588,0.000740662778085311,"Upregulated"
"AC104332.1",2.76249102777108,0.000742715415038133,"Upregulated"
"RARS1P1",1.59790226917101,0.00074291153840627,"Upregulated"
"AC055764.1",1.98707210884891,0.000743585347409299,"Upregulated"
"MIR3680-1",1.53907346536838,0.000743801266630177,"Upregulated"
"PGDP1",1.0454155654561,0.000744492541810539,"Upregulated"
"RN7SL30P",2.68820215160483,0.000745346796983862,"Upregulated"
"TEX37",1.93362291413398,0.000745996742632066,"Upregulated"
"AC005695.3",1.0832105496776,0.000746095678924561,"Upregulated"
"HPAT5",-1.66437636131818,0.000746380120888897,"Downregulated"
"UGT1A2P",2.43755594828319,0.000746772116924693,"Upregulated"
"SETP10",2.45488179978317,0.000748317731757266,"Upregulated"
"AC132068.1",1.92737936751626,0.000751119496687256,"Upregulated"
"CES1P1",-1.14118291417796,0.000751773913593487,"Downregulated"
"MESTP3",1.19474492593936,0.000753202417378602,"Upregulated"
"RPS29P21",2.31229775595599,0.000756170467218772,"Upregulated"
"ZNF587P1",1.71220960468087,0.000758747727233143,"Upregulated"
"MTND1P11",2.4059874765985,0.000760899678952891,"Upregulated"
"SNORD3B-1",1.67671223327721,0.000763196610971207,"Upregulated"
"AC004986.1",2.51117754457165,0.000765104217825344,"Upregulated"
"AP002884.1",1.92595382119836,0.000767149483361625,"Upregulated"
"AC007614.1",1.08424645649728,0.000768234525244044,"Upregulated"
"AC008267.4",1.36707674393302,0.00077045554868054,"Upregulated"
"AC105345.2",1.56549064833143,0.000771787114090397,"Upregulated"
"AL449214.1",1.87065565272287,0.000772582636788157,"Upregulated"
"RN7SL57P",3.42244265547775,0.000774594740028397,"Upregulated"
"PRSS55",1.5732229374324,0.000775081722686175,"Upregulated"
"MIR23B",-1.0902605450799,0.000775800307105942,"Downregulated"
"AC036176.2",1.37131358376319,0.000776066511653458,"Upregulated"
"AC110813.1",2.39512617442924,0.000781798754225708,"Upregulated"
"RNY1P9",1.16917138667499,0.000783193541239176,"Upregulated"
"TMEM18-DT",1.03982879526874,0.000785626241495298,"Upregulated"
"AC119751.4",2.30552615171457,0.000785695701048097,"Upregulated"
"MTCO1P28",1.15104740104525,0.000787614317115861,"Upregulated"
"KRT19P2",1.43403764174065,0.000789238472007231,"Upregulated"
"AC093307.1",1.32329588823569,0.000791435094553456,"Upregulated"
"BCL2L1-AS1",1.06097773486873,0.000792882548604059,"Upregulated"
"AC022898.2",1.38954484035367,0.000793533691616708,"Upregulated"
"AC110809.1",2.46265571451501,0.000793535976003866,"Upregulated"
"MIR548L",1.68518792699815,0.000794280462740138,"Upregulated"
"DSG1",1.46592927350646,0.000794671659469077,"Upregulated"
"NDUFA3P2",2.18576506089441,0.000800292464391398,"Upregulated"
"UOX",1.00928850078687,0.000801047077003317,"Upregulated"
"SPATA13-AS1",1.8213274762086,0.000803086540102878,"Upregulated"
"RN7SL502P",1.59826740527083,0.00080456963498133,"Upregulated"
"MIR644A",2.49859210685496,0.000805588478964622,"Upregulated"
"NDUFA9P1",1.13315481034874,0.000806219150291702,"Upregulated"
"AC019080.4",1.25602658073661,0.000808468600031067,"Upregulated"
"AL021331.1",1.20666032097003,0.000810133014841455,"Upregulated"
"AC005609.5",1.14695059765968,0.000810133014841455,"Upregulated"
"AC099804.1",1.27745044323708,0.000810229321558777,"Upregulated"
"LINC00440",2.35314299168869,0.00081176566367269,"Upregulated"
"CHCHD4P5",3.33996095429254,0.000813312339759634,"Upregulated"
"AL627311.1",2.66225336089298,0.000813312339759634,"Upregulated"
"AL356441.1",1.18817984495313,0.000813312339759634,"Upregulated"
"H2AC5P",1.63023603031702,0.000814927654865902,"Upregulated"
"PCCA-AS1",1.26628931117946,0.000815947120060593,"Upregulated"
"AP000697.1",1.78123929050395,0.000816969716409495,"Upregulated"
"ARGFX",1.52249030329481,0.000821102947072155,"Upregulated"
"AC093911.1",-1.90077427676084,0.000821102947072155,"Downregulated"
"ALDOAP1",1.12354900075048,0.000821842037183331,"Upregulated"
"GAPDHP39",1.52391766690872,0.00082557353404074,"Upregulated"
"AC021237.1",2.61714680019912,0.000831455800830177,"Upregulated"
"AC003989.1",3.39655453023766,0.000835315761469952,"Upregulated"
"AC011603.1",-1.45424092821089,0.000836598348068888,"Downregulated"
"KCNQ1DN",-1.31602218865841,0.000839847923286136,"Downregulated"
"AC073592.5",1.67336388297631,0.000841671394128647,"Upregulated"
"OR7A5",1.75826084333937,0.000843662164230216,"Upregulated"
"AL391097.2",1.93846024011149,0.000843662164230216,"Upregulated"
"AC079336.3",1.91927005954137,0.0008440061988306,"Upregulated"
"AC009716.2",1.6974177176704,0.00084489399329942,"Upregulated"
"AL596330.1",1.92214082539544,0.000846558719966763,"Upregulated"
"TTLL10-AS1",-1.02239271412062,0.000848278712035392,"Downregulated"
"SNORA2B",1.54065976898413,0.000848289675931055,"Upregulated"
"PSG5",2.19959145704507,0.000848364953837018,"Upregulated"
"TSPYL6",1.74550401819186,0.000850737411476053,"Upregulated"
"AL162377.2",-1.58677452111249,0.000853082153679677,"Downregulated"
"AP001547.1",1.95616145728116,0.000856842748869525,"Upregulated"
"AC092916.2",1.30452658430987,0.000859701119443752,"Upregulated"
"Z93022.1",1.95249036353245,0.00086628388575446,"Upregulated"
"AL138963.1",1.16947077178125,0.000866567801252653,"Upregulated"
"VRTN",1.46615329905874,0.000868405259182364,"Upregulated"
"MTND1P8",1.23705539429958,0.000869370088492842,"Upregulated"
"RPL7AP9",1.00008704949479,0.000872424139255883,"Upregulated"
"SNORD121A",1.538951389379,0.000874802801487907,"Upregulated"
"AC009955.4",1.23333632938751,0.00087489773228802,"Upregulated"
"MYH8",1.35792494763986,0.000875470795914303,"Upregulated"
"AC093063.1",1.50247490829079,0.000878451420933639,"Upregulated"
"AC126615.2",1.25111907991028,0.000878601633778738,"Upregulated"
"AC243830.3",1.84662846426781,0.000878694589715529,"Upregulated"
"CCDC92B",2.16286167361369,0.000882699511610387,"Upregulated"
"AC021766.1",2.96778041749158,0.000883833569986603,"Upregulated"
"AC035139.2",2.61319051786556,0.000885519745740495,"Upregulated"
"AL353732.2",-1.17695276628156,0.000885998944098456,"Downregulated"
"LDHAL6FP",1.16836820011619,0.000888035589103453,"Upregulated"
"FUCA1P1",1.59399836174716,0.000888274054908011,"Upregulated"
"AC067852.4",1.10921899242068,0.000889345055469222,"Upregulated"
"AC093390.2",-1.32148286803714,0.000889544079891683,"Downregulated"
"POU5F2",1.07826676503418,0.000889726179927646,"Upregulated"
"AC148477.3",2.07302003521624,0.000891138807852903,"Upregulated"
"AC138625.1",1.36575817806901,0.000891417178956034,"Upregulated"
"AP000997.3",1.94375830290292,0.000891417178956034,"Upregulated"
"H2BP6",-1.20861615429931,0.000891769410662428,"Downregulated"
"AC009152.3",2.10047530119412,0.000896495382705721,"Upregulated"
"Y_RNA",2.41727468765134,0.000897713948917573,"Upregulated"
"AC139792.3",3.38130325265602,0.000898227383432012,"Upregulated"
"RN7SL45P",1.85530538219402,0.000899346109860085,"Upregulated"
"AC002401.1",1.34847714697245,0.000901642579235826,"Upregulated"
"AC005696.4",1.00179688111048,0.00090187142135145,"Upregulated"
"AC126323.4",2.04632231738847,0.000902076116303697,"Upregulated"
"AC007483.1",-2.02501394922218,0.000902306555373545,"Downregulated"
"Y_RNA",1.085886214051,0.000903331896592009,"Upregulated"
"AL713852.2",1.15411115822254,0.00090456858414136,"Upregulated"
"MTND4P32",3.17221171815062,0.000904598394301264,"Upregulated"
"KRT18P40",1.26297355154591,0.000905247871663238,"Upregulated"
"HOXB1",1.68097746193492,0.000906639426994644,"Upregulated"
"PNMA6E",2.10868578451419,0.000907221264476657,"Upregulated"
"TYR",1.90779536269224,0.000909297487558964,"Upregulated"
"NXPE1",1.44027116674709,0.000910693186696693,"Upregulated"
"TDRG1",2.22932164835127,0.00091218865609964,"Upregulated"
"BTBD17",1.79538202915195,0.000912952026102991,"Upregulated"
"AC019117.2",1.0163952052699,0.000915682242824622,"Upregulated"
"AC020913.3",1.07321803392783,0.000917359902317493,"Upregulated"
"AC091057.5",1.7013020397796,0.000918970116111374,"Upregulated"
"RNU6-288P",1.50436464429586,0.000919104392155137,"Upregulated"
"AC034154.1",1.91900377292068,0.000921402981065741,"Upregulated"
"LINC00331",-2.26483298988228,0.000922422038412505,"Downregulated"
"GOLGA5P1",1.65279118556032,0.000925305482899856,"Upregulated"
"AC092814.1",1.83593925021239,0.000926136127534154,"Upregulated"
"RN7SL751P",1.62857825173102,0.000927506872709321,"Upregulated"
"RNU6-944P",1.21465844911909,0.000929511017651174,"Upregulated"
"AC092332.1",2.54719143606054,0.000931393416103778,"Upregulated"
