"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007088","regulation of mitotic nuclear division","54/4647","118/18870",4.4239445279668e-07,2.94427627308088e-05,2.30808035339276e-05,"SPDL1/TRIP13/EDN1/NDC80/AURKA/BIRC5/PDGFB/RGCC/CAV2/HOXA13/TTK/IL1A/CDC20/NEK2/CENPF/DUSP1/ZWINT/EDN3/EREG/IL1B/DLGAP5/PKMYT1/CCNB1/CDCA8/ESPL1/BORA/DMRT1/KNL1/KIF20B/EGF/NUF2/MKI67/INCENP/CHEK1/SPC25/FBXO43/BUB1B/CDC25C/SPC24/TGFA/MAD2L1/PLK1/BUB1/MTBP/ZWILCH/UBE2C/TOM1L2/HASPIN/GEN1/AURKB/RCC1/EPGN/KNTC1/CDCA2",54
"GO:0042330","taxis","163/4647","470/18870",4.976184636151e-07,3.2769485351327e-05,2.56886916563186e-05,"CX3CL1/CCL26/SEMA3G/ANOS1/SEMA3B/ALOX5/DPEP1/DAPK2/CASR/F7/PRKCQ/SPI1/FGF10/SEMA3A/EDN1/CXCL2/CMTM1/SEMA6A/TGFB2/PPM1F/PDGFB/CTSG/CHGA/NOVA2/MET/CCL24/CXCL12/WNT3/CCL7/CCL2/CCL1/GAB1/BST1/MDK/CALCA/IL23A/NEDD9/SEMA5A/HBEGF/THBS4/HRG/CCL20/ARTN/APOA1/CSF3R/PGF/DUSP1/TNFSF11/CCRL2/OPN4/PLAU/NCKAP1L/NR4A1/PREX1/EDN3/CXCL6/GPR18/IL1B/FLRT3/EDN2/DOCK4/ACKR4/LBP/ARHGEF16/PLXNA3/CCL25/SFTPD/EPHA7/EDNRB/IL6/TBR1/ENPP2/TUBB2B/CYP19A1/SEMA6D/FGF2/CXCL9/PIK3C2G/NTRK3/CMTM2/CDH13/TNFRSF11A/TRPM2/CCN1/S100A7/ACKR2/AGTR1/SLIT2/CXCL14/TPBG/PTPRO/ADAM8/CCL28/FEZF2/SEMA3D/ANGPT1/WNT3A/EPHB1/CXCL13/NRG1/IL34/FCER1G/JAML/CXCL16/S100A9/S100A12/PROK2/CXCR1/CXCL3/PPBP/PF4/ITGA2/F2RL1/DEFB1/VEGFD/JAM3/CMTM5/GREM1/CX3CR1/GDNF/P2RY12/RAC3/HOXB9/PLA2G1B/S1PR1/FPR2/FPR1/DEFB4A/SCG2/CCL19/SAA1/EGR3/ATOH7/CCR8/CXCR2/SCRIB/GAS6/CCR3/SLIT3/EFNA5/COLEC10/ROBO2/SEMA4B/NRG3/CNR2/S100A4/C5AR1/SPN/DPP4/STK39/PLXNB3/L1CAM/BMPR2/AGER/CKLF/PRSS56/ECSCR/ITGB3/MMP28/CCL23/CCL16/CCL18/CCL14",163
"GO:0023061","signal release","167/4647","484/18870",5.22911967664178e-07,3.40764298927823e-05,2.67132330849496e-05,"CFTR/TMEM132A/BTK/SYT7/NR1H4/ALOX5/ISL1/SYT13/CASR/PTPRN/SYT1/GAL/MAOB/PLA2G10/PFN2/CAMK2A/EDN1/FGF20/RIMS1/OPRK1/RPH3A/LTBP4/RAPGEF4/IL11/PLA2G3/CHGA/HNF4A/RIMS4/HRH3/CHRNA4/RETN/GRIK5/STX1A/TFR2/CXCL12/P2RX1/SLC6A4/GNRHR/ASIC1/LIN7A/IFNG/OPRM1/PDE8B/GNAT1/IL1A/GCG/PLA2G4A/KMO/KDM5B/CHRNB4/CNR1/SPP1/TNFSF11/KCNJ8/CRY2/NR4A1/INHA/EDN3/GRM4/SOX4/IL1B/PRKCG/VGF/SYT5/KCNA5/UNC13A/PPARG/SYT6/HNF1A/TBX3/CGA/STX11/AGT/EDNRB/IL6/BLK/UQCC2/UNC13C/CYP19A1/RBP4/PDX1/TNFRSF11A/SYT2/ABCA12/AGTR1/SNCA/CRHBP/CPLX2/VIP/CLTRN/HTR2C/CHRNA6/CRH/PTGES/SIDT2/DOC2A/ADRA2A/GPR158/G6PC2/GJA1/DAB2/WNT7A/SLC16A1/ADCY8/RAB11FIP1/SYN2/SV2A/GIP/BRSK1/CHRNB2/SSTR5/NEUROD1/INHBB/CCKAR/ADORA1/SLC2A2/NKX6-1/UCN/F2RL2/F2RL1/SPINK1/CARTPT/GPER1/SLC18A2/MC4R/SCG5/OR51E2/GDNF/CPLX1/P2RY1/MYRIP/KISS1/PRKCE/FGG/FGA/FGB/SYT12/SNCG/BRSK2/FZD4/RIMS2/SOX11/HTR1A/UCN3/EXOC3L1/F2/SCRIB/CACNB4/HCAR2/BMP8A/FOXL2/C1QTNF12/EFNA5/SEPTIN5/RFX6/FFAR4/P2RY4/SLC18A3/LRRK2/SYT15/VAMP2/AQP1/BGLAP/TUNAR/FOXD1/RAB44/RASL10B",167
"GO:0006814","sodium ion transport","96/4647","248/18870",5.4983692035803e-07,3.54616471521633e-05,2.77991341502774e-05,"HECW1/SCN4A/SLC6A13/SLC6A7/ATP1A2/PKP2/SLC9A7/SLC9A3/TRPM5/SLC6A15/EDN1/NKAIN1/SLC4A11/TESC/NOS1/HCN2/SLC5A4/SLC8A3/NKAIN4/FGF14/ATP1A3/SLC5A5/ATP4A/PKD2L1/SLC6A4/ASIC1/SLC6A12/SLC9A2/SLC5A7/SLC5A9/SLC8A2/SGK1/SLC17A1/ATP1B2/SLC6A8/SLC34A1/SLC6A11/KCNK1/SERPINE2/EDNRB/SCN7A/FXYD6/SLC5A6/HECW2/SLC38A4/SLC24A4/SLC13A5/TRPM2/SLC6A3/ATP1B1/HCN3/SCN1A/SLC17A4/SLC5A12/SCN2B/FXYD4/UTRN/SCN3A/SLC24A2/SLC13A3/SLC5A11/FGF11/SCNN1D/SLC6A18/HCN1/WNK2/SCN3B/NETO1/SLC38A8/SCNN1G/PCSK9/ADRB2/SLC38A11/PRKCE/SCN4B/PER1/SLC9A4/CAV3/NKX2-5/SCN5A/NKAIN3/ATP4B/SLC38A3/NKAIN2/CATSPER4/WNK3/SCN8A/SLC6A17/SLC22A4/SLC28A3/BPIFA1/SLC34A3/STK39/SLC5A3/ASIC5/FXYD1",96
"GO:0048736","appendage development","75/4647","182/18870",5.7413715095326e-07,3.62706340932118e-05,2.84333160991173e-05,"CYP26B1/HOXA11/DLX6/ALX4/FGFR2/PITX1/FGF10/TP63/FERMT2/HOXA9/TBX5/TGFB2/SALL4/RSPO4/SALL1/COMP/DLX5/HOXA13/MEOX2/DKK1/WNT3/KAT2A/ZBTB16/KAT2B/MSX2/RDH10/TBX2/TBX4/TWIST1/RECK/HOXC13/HOXC11/RUNX2/SOX9/HOXD10/HOXD13/KREMEN2/ITGB4/RAX/TBX3/B4GALNT1/TFAP2A/FRAS1/FBN2/PRICKLE1/COL2A1/CRABP2/AFF3/SFRP2/GPC3/RSPO2/SLC7A11/WNT7A/ALX3/ZIC3/FLVCR1/PKDCC/EN1/MSX1/IHH/PITX2/SP8/OSR2/GREM1/COL3A1/SHOX2/HOXD12/EVX2/HOXC10/ASPH/SMOC1/BMPR2/SP9/HOXA10/SCX",75
"GO:0060173","limb development","75/4647","182/18870",5.7413715095326e-07,3.62706340932118e-05,2.84333160991173e-05,"CYP26B1/HOXA11/DLX6/ALX4/FGFR2/PITX1/FGF10/TP63/FERMT2/HOXA9/TBX5/TGFB2/SALL4/RSPO4/SALL1/COMP/DLX5/HOXA13/MEOX2/DKK1/WNT3/KAT2A/ZBTB16/KAT2B/MSX2/RDH10/TBX2/TBX4/TWIST1/RECK/HOXC13/HOXC11/RUNX2/SOX9/HOXD10/HOXD13/KREMEN2/ITGB4/RAX/TBX3/B4GALNT1/TFAP2A/FRAS1/FBN2/PRICKLE1/COL2A1/CRABP2/AFF3/SFRP2/GPC3/RSPO2/SLC7A11/WNT7A/ALX3/ZIC3/FLVCR1/PKDCC/EN1/MSX1/IHH/PITX2/SP8/OSR2/GREM1/COL3A1/SHOX2/HOXD12/EVX2/HOXC10/ASPH/SMOC1/BMPR2/SP9/HOXA10/SCX",75
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","52/4647","113/18870",5.79773562871033e-07,3.62706340932118e-05,2.84333160991173e-05,"CASR/ACTN2/OPRK1/CHGA/GPR143/CCKBR/CALCA/OPRM1/OPRD1/ADRA1A/GPR18/F2RL3/GNG13/NMUR2/NMBR/AGT/HTR2B/EDNRB/LHCGR/PLCE1/GPR65/GPR17/AGTR1/VIP/HTR2C/PLCH2/ADRA2A/GNAQ/PTH1R/CCKAR/F2RL2/F2RL1/CX3CR1/CHRM1/NTSR2/P2RY12/P2RY1/FPR2/FPR1/NMUR1/P2RY6/ADRA1D/TRHR/GPR4/GPR35/F2/CXCR2/CHRM2/GALR2/FFAR4/P2RY4/C5AR1",52
"GO:0006935","chemotaxis","162/4647","468/18870",6.15424721143432e-07,3.81197728264684e-05,2.98828950058077e-05,"CX3CL1/CCL26/SEMA3G/ANOS1/SEMA3B/ALOX5/DPEP1/DAPK2/CASR/F7/PRKCQ/SPI1/FGF10/SEMA3A/EDN1/CXCL2/CMTM1/SEMA6A/TGFB2/PPM1F/PDGFB/CTSG/CHGA/NOVA2/MET/CCL24/CXCL12/WNT3/CCL7/CCL2/CCL1/GAB1/BST1/MDK/CALCA/IL23A/NEDD9/SEMA5A/HBEGF/THBS4/HRG/CCL20/ARTN/APOA1/CSF3R/PGF/DUSP1/TNFSF11/CCRL2/PLAU/NCKAP1L/NR4A1/PREX1/EDN3/CXCL6/GPR18/IL1B/FLRT3/EDN2/DOCK4/ACKR4/LBP/ARHGEF16/PLXNA3/CCL25/SFTPD/EPHA7/EDNRB/IL6/TBR1/ENPP2/TUBB2B/CYP19A1/SEMA6D/FGF2/CXCL9/PIK3C2G/NTRK3/CMTM2/CDH13/TNFRSF11A/TRPM2/CCN1/S100A7/ACKR2/AGTR1/SLIT2/CXCL14/TPBG/PTPRO/ADAM8/CCL28/FEZF2/SEMA3D/ANGPT1/WNT3A/EPHB1/CXCL13/NRG1/IL34/FCER1G/JAML/CXCL16/S100A9/S100A12/PROK2/CXCR1/CXCL3/PPBP/PF4/ITGA2/F2RL1/DEFB1/VEGFD/JAM3/CMTM5/GREM1/CX3CR1/GDNF/P2RY12/RAC3/HOXB9/PLA2G1B/S1PR1/FPR2/FPR1/DEFB4A/SCG2/CCL19/SAA1/EGR3/ATOH7/CCR8/CXCR2/SCRIB/GAS6/CCR3/SLIT3/EFNA5/COLEC10/ROBO2/SEMA4B/NRG3/CNR2/S100A4/C5AR1/SPN/DPP4/STK39/PLXNB3/L1CAM/BMPR2/AGER/CKLF/PRSS56/ECSCR/ITGB3/MMP28/CCL23/CCL16/CCL18/CCL14",162
"GO:0043588","skin development","117/4647","317/18870",6.33674112216792e-07,3.88653455492966e-05,3.04673652096805e-05,"WNT16/CYP26B1/PAX6/PRKCH/NSUN2/ALX4/CDH3/DLX3/FGFR2/GAL/PLA2G10/FGF10/TP63/TGM1/TGFB2/DSP/FERMT1/FA2H/DKK4/CASP14/CNFN/COMP/LSR/MET/EZH2/LHX2/DKK1/COL1A1/CYP27B1/IL17A/IL1A/ABCB6/DHCR24/STMN1/MSX2/CSTA/HOXC13/EREG/SOX21/SOX9/KRT36/ZFP36/KRT17/COL5A1/ITGB4/SPINK5/GRHL1/WNT10A/SCEL/KLF4/FRAS1/GATA6/S100A7/ABCA12/NFKBIZ/ST14/LATS2/CERS3/GRHL3/IL20/IVL/SPRR3/SPRR2D/TMEM79/ITGA2/FOXQ1/COL1A2/SLITRK5/KRT80/KRT1/DNASE1L2/COL3A1/SPRR1B/SPRR1A/LDB2/WNT10B/KRT78/KRT86/KRT75/KRT6C/KRT4/KRT72/KRT83/SOSTDC1/KRT9/KRT27/OVOL1/LIPM/DSG4/ETV4/ZBED2/FOXE1/ALOXE3/KRT6B/KRT79/KRT3/KRT16/KRT14/GJB3/CLDN4/KAZN/AKR1C3/CYSRT1/TMPRSS11F/OPN3/SPRR2E/SOX18/LIPN/LIPK/COL5A2/LGR4/KRT6A/KRT81/FOXI3/NME2/SPRR2F/ASPRV1",117
"GO:0007517","muscle organ development","128/4647","354/18870",6.99461730722089e-07,4.248381152813e-05,3.33039571122556e-05,"CYP26B1/ETV1/PAX7/ISL1/FHL1/MYOM2/USP2/BARX2/ALX4/PKP2/COL11A1/MYLK/FGFR2/PITX1/TGFBR3/RBFOX1/CACNA1S/COL19A1/MYH7/TGFB2/TLL2/DSP/CHKB/SIX4/SMAD7/SGCG/CAV2/CAV1/WNT2/MEOX2/ENG/NEURL1/HSD17B1/SGCA/HLF/PHOX2B/CRYAB/RBM24/HBEGF/TNNC1/BCL9/ID3/PROX1/CENPF/TNNT2/TCF21/EGR1/TWIST1/CNTFR/EGR2/NLN/NR4A1/BMP2/SIX1/HOXD10/SOX15/TNNI3/POPDC3/GSC/HEY2/CHRND/PAX3/HLX/UQCC2/ITGA11/STRA6/CHRNA1/METTL21C/RPL3L/MYOCD/UNC45B/DMRTA2/MEGF10/ANKRD1/VAX1/JPH2/POU4F1/UTRN/WNT3A/CHODL/EPHB1/NRG1/RCAN1/BTG2/MYL3/FOXH1/NPHS1/ATF3/XIRP2/MSX1/COL6A3/LMOD3/HEYL/TBX20/CFL2/ANKRD33/COL3A1/SHOX2/WNT10B/VGLL2/FOS/TMEM182/S1PR1/HEG1/DES/NUPR1/BASP1/SOX11/TRIM72/MYOZ1/EGR3/ADGRB1/CAV3/NKX2-5/NEB/FOXL2/SRPK3/H1-5/MAFF/STAC3/P2RX2/PAX5/MYL6B/ADARB1/MYH6/SMTNL1/KLHL41/SCX",128
"GO:0048880","sensory system development","142/4647","401/18870",7.0677965249699e-07,4.25155144809728e-05,3.33288097265534e-05,"WNT16/USH1C/PROM1/PAX6/ISL1/VIM/MYOM2/LAMC3/FGF10/SEMA3A/DCX/CACNA1S/FAT1/ACHE/TGFB2/VSX1/CHRDL1/RS1/HSF4/RP1/CALB1/WNT2/TSPAN12/SLC1A1/LHX2/PHOX2B/CRYAB/NECTIN1/TULP1/NR2E1/GNAT1/CLCN2/EFEMP1/WNT6/DLX2/VAX2/RPE65/MFAP2/KDM5B/PROX1/OLFM3/RDH10/TBX2/HPCA/OPN4/TWIST1/NDP/SOX9/RHOJ/PLAAT1/CRYGN/GNGT1/CDKN1C/COL5A1/NES/EPHB2/WNT2B/RAX/AGTPBP1/KLF4/TMOD1/TFAP2A/FOXF2/MYO7A/STRA6/SIX3/RBP4/FGF2/FBN2/PRICKLE1/FOXN4/SLC39A5/ACVRL1/CYP1A1/NKD1/ADAMTS18/UNC45B/SLC6A3/BARHL2/WNT9A/MEIS1/DLX1/SDK1/NTRK2/SLC25A25/ZEB1/VAX1/GPM6A/SLC7A11/THRB/POU4F1/THY1/WNT7A/EPHB1/GRHL3/CPAMD8/AQP5/NEUROD1/LENEP/CRYBA2/IHH/TGFBR2/PITX2/HCN1/OSR2/FAT3/VSTM4/RET/MFSD2A/P2RY12/BFSP2/ANGPTL7/LAMB2/C1QA/PTPRM/FZD4/SOX11/ATOH7/TH/TMEM132E/SOX2/TSKU/SOX1/FOXL2/SIX6/FSCN2/FOXE3/MITF/KRT12/TMEM215/NHS/LCTL/SPRED3/RD3/SMOC1/ARHGEF15/BMPR2/COL5A2/TENM3/PRSS56/AQP1/LHX1",142
"GO:0048592","eye morphogenesis","68/4647","162/18870",8.56801260092851e-07,5.05697265293922e-05,3.96426766557474e-05,"WNT16/USH1C/PROM1/PAX6/FAT1/VSX1/RS1/RP1/CALB1/WNT2/TSPAN12/SLC1A1/NECTIN1/TULP1/GNAT1/EFEMP1/VAX2/RPE65/MFAP2/PROX1/OLFM3/TBX2/TWIST1/NDP/SOX9/GNGT1/COL5A1/EPHB2/WNT2B/AGTPBP1/TFAP2A/FOXF2/MYO7A/STRA6/SIX3/RBP4/FGF2/FBN2/FOXN4/NKD1/WNT9A/MEIS1/SDK1/NTRK2/ZEB1/THRB/THY1/EPHB1/AQP5/IHH/PITX2/HCN1/FAT3/MFSD2A/PTPRM/SOX11/TH/TSKU/SOX1/FOXL2/FSCN2/FOXE3/TMEM215/LCTL/COL5A2/TENM3/AQP1/LHX1",68
"GO:0021537","telencephalon development","104/4647","276/18870",8.5683999554277e-07,5.05697265293922e-05,3.96426766557474e-05,"ARX/PAX6/TACC3/ATP1A2/ASPM/KIF26A/SEMA3A/WDR62/LHX5/EFNA2/SALL1/DLX5/EZH2/LHX2/LHX6/CXCL12/KAT2A/MDK/PHACTR1/MDGA1/NR2E1/DLX2/TNR/SLC2A1/PROX1/KIF14/BMP2/AVPR2/FEZF1/KCNC1/ATP1B2/PLXNA3/BCAN/EPHB2/AGTPBP1/EMX1/TBR1/DAB2IP/TUBB2A/TUBB2B/ATAT1/SIX3/ATIC/ANXA3/ASCL1/DMRTA2/DLX1/SLIT2/SRD5A1/TACC1/NTRK2/FEZ1/DIXDC1/SLC7A11/ZIC1/FEZF2/WNT3A/GRIA1/ZIC3/LRP8/HTR6/IGF2BP1/BTG2/NEUROD1/CCDC141/SLITRK5/HPRT1/TUBA1A/MFSD2A/COL3A1/P2RY12/ARL13B/CDH2/CDK5R2/SRGAP2C/FOXB1/ID4/ATOH1/CNTNAP2/FOXG1/BNIP3/CDK5R1/ERBB4/TH/GSX2/EPHB3/TSKU/SCN5A/CNTN2/POU3F2/ROBO2/NRG3/RTN4RL1/H2AX/LRRK2/PAX5/FAT4/POU3F3/ADGRG1/AQP1/SHANK3/LHX1/NEFL/ARHGAP11B",104
"GO:1904064","positive regulation of cation transmembrane transport","61/4647","141/18870",9.11745347204774e-07,5.33072793655427e-05,4.17887021409448e-05,"CALCR/CX3CL1/KCNH2/VMP1/GAL/ACTN2/EDN1/ADCYAP1R1/OPRK1/P2RX5/TESC/NOS1/NTSR1/CEMIP/KCNN4/CAV1/P2RX1/P2RX3/IFNG/RAMP3/PLP1/EDN3/F2RL3/KCNC1/ATP1B2/CRACR2A/APLNR/LHCGR/TRPC3/CXCL9/ATP1B1/STAC/SNCA/JPH2/THY1/MS4A1/RNF207/G6PD/GPER1/WNK2/KCNC2/CACNB3/IL13/PLA2G1B/P2RY6/HAP1/GRIN1/CD19/F2/KCNE1/AMIGO1/GALR2/RGS7/LRRC26/STAC3/NPSR1/P2RX2/ATP2A1/WNK3/GJC2/FXYD1",61
"GO:2000177","regulation of neural precursor cell proliferation","47/4647","100/18870",9.40546724707343e-07,5.44820399052698e-05,4.27096217389036e-05,"CX3CL1/PAX6/VCAN/ASPM/LIMS2/WDR62/LHX5/PTPRZ1/LHX2/SLC6A4/MDK/NR2E1/PROX1/ELL3/NCAN/NES/BCAN/EMX1/SIX3/FGF2/EGF/ASCL1/HAPLN3/DMRTA2/VAX1/WNT3A/ACAN/BTG2/CX3CR1/GPR37L1/CDH2/SHCBP1/OTP/ID4/INSM1/FOXG1/GATA2/CEND1/TAFA3/FZD9/LRRK2/GJC2/DISP3/ADGRG1/TRIM71/SKOR2/LHX1",47
"GO:0022600","digestive system process","48/4647","103/18870",9.86709900029811e-07,5.61261234586586e-05,4.39984535593436e-05,"NPC1L1/FGF10/OPRK1/VSIG1/KCNN4/HAMP/LIPA/PBLD/CRACD/CCKBR/APOA4/MDK/IL17A/APOA1/SGK1/SOX9/VIL1/LDLR/CD36/TLR4/RBP4/GCNT3/SLC2A5/ABCG8/MUC4/ADRA2A/APOA2/TFF3/TFF2/TFF1/AQP5/NEUROD1/NPPC/INAVA/SPINK1/MOGAT2/CHRM1/CEL/MUC13/SLC9A4/CYP8B1/MUC6/AKR1C1/NPSR1/STK39/MUC2/SLC26A6/AQP1",48
"GO:0031589","cell-substrate adhesion","128/4647","356/18870",9.86872375392016e-07,5.61261234586586e-05,4.39984535593436e-05,"ITGAL/CX3CL1/CD44/MYOC/GPM6B/ARHGAP6/PKP2/LIMCH1/COL17A1/LIMS2/FERMT2/NTN4/ACTN2/FBLN1/ITGA8/CEACAM6/FAT2/CASS4/SIGLEC1/SORBS1/PPM1F/PDGFB/FERMT1/OLFM4/MSLN/FOXF1/CORO2B/GFUS/FGL1/ITGB8/AGR2/ECM2/SPOCK2/COL1A1/BST1/LPXN/MDK/VWF/NEDD9/HRG/APOA1/KIF14/CCN2/ONECUT2/TEK/SORBS3/PLAU/PREX1/LYPD3/RRAS/HOXD3/ATP1B2/CCL25/ITGB4/ANGPTL3/POSTN/LYVE1/CD36/THSD1/ITGA11/SMAD6/ACVRL1/FBLN5/CDH13/CCN1/ITGA10/PHLDB2/MUC4/PIK3R1/CDKN2A/FERMT3/ADAMTS12/PTPRO/CCL28/SPOCK1/DMP1/UTRN/DAB2/THY1/ABI3BP/ANGPT1/EPHB1/MMP14/RADIL/ALOX15/MSLNL/PDPN/MELTF/ITGA2/DLC1/MICALL2/JAM3/GREM1/TTYH1/FAM107A/TNXB/COL3A1/NPNT/RAC3/ONECUT1/PKHD1/PRKCE/FGG/FGA/FGB/RHOD/NDNF/PEAK1/CD34/FZD4/MYADM/EPHB3/GAS6/EFNA5/P4HB/SPRY4/VWC2/PLET1/AJAP1/COL13A1/L1CAM/VIT/EMP2/STRC/STON1/ITGB3/MMP12/SRCIN1",128
"GO:0015698","inorganic anion transport","70/4647","169/18870",1.075655030598e-06,6.0624305147938e-05,4.75246731868763e-05,"CFTR/SLC4A1/GABRA3/CLCA1/SLC11A1/CASR/ANO2/ABCB1/AQP6/SLC4A11/SLC26A4/SLC26A3/GABRP/GABRE/CA2/SLC5A5/SFRP4/SLC1A1/GABRA4/GABRR2/CLIC5/GABRG2/SLC12A7/CLCN2/SLC4A3/SLC1A4/CRY2/SLC12A4/SLC17A1/BEST3/SLC34A1/NMUR2/ADAMTS8/TTYH3/SLC5A6/PRKG2/BEST4/XPR1/SLC26A1/GLRA3/SLC17A4/ANO7/GABRR1/SLC22A8/CLIC6/RACGAP1/SLC1A7/KCNT2/GABRB1/TTYH1/SLC22A11/CA7/CLIC3/NMUR1/P2RY6/GABRG3/SLC25A10/GABRR3/ANO9/GABRA5/CLCNKA/P2RY4/GABRD/CLCN1/CLDN4/SLC34A3/SLC12A8/SLC26A6/FXYD1/GABRQ",70
"GO:0051928","positive regulation of calcium ion transport","53/4647","118/18870",1.15562725263055e-06,6.40670925874188e-05,5.02235469721336e-05,"CALCR/CX3CL1/CASR/VMP1/MYLK/CAMK2A/ADCYAP1R1/P2RX5/PDGFB/NTSR1/CEMIP/CAV1/CXCL12/P2RX1/CCL2/WFS1/P2RX3/GCG/RAMP3/PLP1/F2RL3/MCHR1/CRACR2A/APLNR/LHCGR/TRPC3/CXCL9/ATP1B1/STAC/SNCA/JPH2/THY1/MS4A1/G6PD/UCN/GPER1/CACNB3/TRPV3/IL13/PLA2G1B/P2RY6/HAP1/GRIN1/CD19/F2/STAC3/LILRA5/NPSR1/TRPV2/P2RX2/ATP2A1/WNK3/GJC2",53
"GO:0007043","cell-cell junction assembly","66/4647","157/18870",1.1572221007638e-06,6.40670925874188e-05,5.02235469721336e-05,"NR1H4/CLDN11/PRKCH/CDH1/CDH10/PKP2/CDH3/CLDN18/CDH19/CDH17/CDH7/PKP1/EPB41L3/WNT11/TBX5/CDH20/SMAD7/LSR/CAV1/IL17A/ECT2/GJB6/PARD6B/POF1B/IL1B/CDHR3/CDH15/RAMP2/EPHB2/DSG1/APLNR/CLDN10/AGT/CDH24/MARVELD3/CDH13/CDH18/ESAM/DLG5/PTPRO/GJA1/CDH12/CLDN14/ACE/NPHS1/CLDN19/MICALL2/CLDN3/CLDN2/GJB2/JAM3/GJB1/CDH2/CNTNAP2/UGT8/CDH5/GPBAR1/CLDN5/PKP3/CLDN6/CLDN24/GJA4/CLDN4/CLDN9/PECAM1/GJA5",66
"GO:0060485","mesenchyme development","119/4647","327/18870",1.17127994423401e-06,6.427655553621e-05,5.0387749401535e-05,"WNT16/MEOX1/PAX6/SEMA3G/SEMA3B/ISL1/WWTR1/SERPINB3/FGFR2/TGFBR3/FGF10/FERMT2/SEMA3A/EDN1/WNT11/TBX5/DLL3/SEMA6A/TGFB2/BAMBI/SIX4/FAM83D/SMAD7/RGCC/FOXF1/AMH/HPN/WNT2/HOXA5/EZH2/ENG/DKK1/COL1A1/PHOX2B/MDK/RBM24/SEMA5A/TCF21/MSX2/RDH10/TBX2/TWIST1/GLIPR2/EDN3/SOX4/AMELX/SOX9/IL1B/BMP2/SIX1/ELL3/FOXA1/GATA5/GSC/LOXL2/APLNR/TBX3/HEY2/AGT/HTR2B/WNT10A/EDNRB/IL6/GATA4/DAB2IP/FOXF2/SEMA6D/PRICKLE1/ACVRL1/ZNF750/IL17RD/PHLDB2/SFRP2/CER1/HMGA2/DLG5/ADAM8/DAB2/SEMA3D/WNT3A/ZIC3/NRG1/RADIL/FOXH1/FGF19/PDPN/ACTG2/MSX1/TGFBR2/HEYL/PITX2/RANBP3L/TBX20/RET/TMEM100/DCHS1/MESP1/GREM1/TNXB/GBX2/GDNF/CDH2/SIX2/BASP1/ERBB4/ALX1/NKX2-5/RFLNB/ROBO2/SEMA4B/SPRED3/S100A4/BMPR2/NOTCH4/EMP2/PDCD6/FOXD1/TGFBR3L/SCX",119
"GO:0019731","antibacterial humoral response","36/4647","70/18870",1.21088632424976e-06,6.58722160391867e-05,5.16386213700651e-05,"LTF/TF/CTSG/WFDC2/PI3/SLPI/WFDC3/H2BC11/SPINK5/KLK3/CAMP/DEFA5/DEFA4/DEFB1/RNASE7/WFDC13/WFDC12/PLA2G1B/FGA/FGB/LGALS4/WFDC11/H2BC4/WFDC10B/H2BC21/DMBT1/H2BC12/BPIFA1/HLA-E/H2BC12L/DEFA3/SPRR2A/H2BC8/H2BC6/H2BC7/H2BC10",36
"GO:0061982","meiosis I cell cycle process","59/4647","136/18870",1.2230898562768e-06,6.59625012143764e-05,5.17093978257133e-05,"RAD51/NDC1/STAG3/TRIP13/MOV10L1/NDC80/RAD54L/AURKA/CCNE1/RAD51AP1/CDC20/TEX11/MND1/CKS2/PRDM7/PKMYT1/TOP2A/BRME1/CCNA1/TEX15/ESPL1/BRIP1/DMRT1/BRDT/BRCA2/P3H4/DMRTC2/MAEL/HORMAD1/FANCD2/DDX4/EME1/CCNB2/CDC25C/ANKLE1/HSF2BP/SYCE2/MEIOB/SPDYA/CDC25A/PRDM9/PTTG1/SHOC1/RPL10L/PLK1/MAJIN/TOP6BL/CCNE2/RNF212/C14orf39/MEIOC/TEX19/MYBL1/SYCP2/RAD54B/EME2/MSH5/SYCE1L/SYCE3",59
